0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183
1.8177658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2413073,0.0,0.0,2.0502691,0.0,0.0,0.0,0.0,37.690384,0.0,0.0,0.0,1.1748363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.698174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.815418,0.0,12.543049,0.0,3.918084,0.0,0.0,0.0,0.0,3.2578208,0.0,31.08538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2271073,0.0,13.447923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.701629,0.0,0.0,12.059124,0.0,0.0,7.5132356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.597475,0.0,2.653698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69367635,2.8099928,6.87748,0.0,0.0,0.0,0.0,0.0,0.0,8.157978,0.0,0.0,2.936282,0.0,43.202003,0.0,0.0,0.0,13.991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.318424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.10074,21.143923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.770659
14.446809,0.0,0.0,11.0964985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6426356,0.0,0.0,0.0,0.0,1.8300675,17.999489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.651142,0.0,13.881313,0.0,0.0,0.0,13.598384,0.0,0.0,17.164368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.854454,0.0,0.0,19.062595,0.0,0.0,0.0,0.0,0.0,22.815805,0.0,0.0,0.0,7.6785803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92463034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.63871,0.0,0.0,0.0,0.0,0.0,0.0,15.183509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.060587,16.754858,23.496655,0.0,0.0,4.641614,0.0,13.739518,6.1618752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.543884,0.0,0.0,0.0,0.0,31.53519,0.0,19.73862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.835464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1117523,0.0,18.549427,0.0,36.563385
4.179127,0.0,0.0,5.123245,0.0,0.0,0.0,9.767799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.345811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6153023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4818563,0.0,0.5768056,0.0,0.0,0.0,15.587578,14.3528,0.0,10.532856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9950285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.175613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.386776,0.0,0.0,0.0,0.0,0.0,0.0,23.321898,0.0,0.0,0.0,0.0,0.0,6.417568,0.0,11.050116,0.0,0.0,0.0,0.0,18.31607,18.392632,14.976668,0.0,0.0,20.608814,9.384491,0.30606177,6.3720713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.596401,0.0,6.82917,0.0,0.0,0.0,0.0,0.0,0.0,31.691704,0.0,0.0,0.0,0.0,18.462814,0.0,5.765431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.388842,0.5056577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.53597,0.0,11.254069,0.0,14.966093
0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00081,5.964774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.296665,0.0,0.0,0.0,1.4332378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.164734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.679064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5348098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.047464,0.0,0.0,6.1529627,0.0,8.233252,21.283125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7074027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9259315,0.0,0.0,0.0,0.0,0.0,19.04809,0.0,0.0,0.0,0.0,0.0,0.0,8.155475,0.0,0.0,0.0,0.0,0.0,23.25755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8462968,0.0,0.0,0.0,0.0,45.133263,0.0,0.0,0.0,9.863603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.185473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.523172,0.0,23.88816,13.734371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.999414,0.0,8.781031,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87234,8.185532,0.0,0.0,1.0721048,0.0,0.0,0.0,0.0,32.037003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.459628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.075289,0.0,4.3685536,0.0,0.0,0.0,0.0,0.0,0.0,8.280889,0.0,26.660439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7131124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7689166,0.0,0.0,6.291543,0.0,0.0,9.407104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.149641,0.0,5.421072,0.0,0.0,0.0,0.0,3.0293226,1.1579862,0.0,0.0,0.0,9.027977,6.9430504,0.2392112,0.0,0.0,0.0,0.0,0.0,0.0,0.48832932,0.0,0.0,7.722456,0.0,41.425087,0.0,0.0,0.0,7.094648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.674911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.307245,13.54147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.135467,0.0,0.0,0.0,1.1326399
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2657275,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.058205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.867943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.336124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2074506,0.0,0.0,0.0,0.0,12.010315,15.246721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172442,0.0,0.0,0.0,0.0,0.0,0.0,10.430044,0.0,0.0,0.0,0.0,0.0,0.30389476,0.0,0.0,0.0,0.0,0.0,0.0,3.7667317,0.0,4.6154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037896782,0.0,0.0,0.0,0.0,12.656113,0.0,0.0,0.0,0.07492308,0.0,0.0,6.8016114,0.0,0.0,0.0,0.0,28.502525,0.0,10.234841,0.0,0.0,0.0,0.0,0.0,0.0,17.75085,0.0,15.684789,10.645028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0187254,0.0,16.19836,0.0,13.765101
7.048223,0.0,0.0,7.3935723,0.0,0.0,0.0,9.58958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.56135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018009,0.0,1.8246524,0.0,0.0,0.0,18.155346,15.376373,0.0,10.159197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96966654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.919546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2282572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.948565,0.0,0.0,0.0,0.0,0.0,0.0,23.382233,0.0,0.0,0.0,0.0,0.0,7.4933867,0.0,11.582452,0.0,0.0,0.0,0.0,19.723553,21.29736,16.058992,0.0,0.0,21.63426,9.2424345,1.0173614,8.073762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9574585,0.0,6.136123,0.0,0.0,0.0,0.0,0.0,0.0,33.780743,0.0,0.0,0.0,0.0,20.07618,0.0,6.2027764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.586264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.299723,0.0,10.612523,0.0,16.679773
0.0,0.0,0.0,15.768253,0.0,0.0,0.0,26.949682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.623867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.704975,11.988859,0.0,1.0619011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9277015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.150612,7.4712143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.070785,0.0,0.0,0.0,0.0,0.0,0.0,37.364536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6059794,0.0,0.0,0.0,0.0,27.54602,12.402582,4.5027575,0.0,0.0,19.596724,26.26884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.748539,0.0,6.5899787,0.0,0.0,0.0,0.0,0.0,0.0,40.39543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49117,13.474869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.101616,0.0,16.679197,0.0,0.0
0.0,0.0,0.0,11.947754,0.0,0.0,0.0,19.694923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.248507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.452095,8.795463,0.0,2.5655384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9345747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.172582,8.978067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.120998,0.0,0.0,0.0,0.0,0.0,0.0,36.01598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4118012,0.0,0.0,0.0,0.0,22.228195,8.066911,9.873293,0.0,0.0,18.299843,16.786678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.988487,0.0,1.5491146,0.0,0.0,0.0,0.0,0.0,0.0,36.22392,0.0,0.0,0.0,0.0,3.5263972,0.0,2.7614791,0.0,0.0,0.0,0.0,0.0,0.0,13.022299,12.298102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.263283,0.0,17.52284,0.0,2.3471057
0.0,0.0,0.0,2.676033,0.0,0.0,0.0,15.390925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8301425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.474733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.936831,13.427354,0.0,7.620371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8562577,3.4412408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.994889,0.0,0.0,0.0,0.0,0.0,0.0,23.483763,0.0,0.0,0.0,0.0,0.0,5.833805,0.0,8.943793,0.0,0.0,0.0,0.0,17.02156,12.261627,8.527134,0.0,0.0,18.94165,13.701653,0.0,2.8067207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.467192,0.0,9.470808,0.0,0.0,0.0,0.0,0.0,0.0,25.482918,0.0,0.0,0.0,0.0,10.003734,0.0,0.78399444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.686867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.893667,0.0,10.139483,0.0,4.8755937
