0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183
2.6232967,0.0,0.0,0.0,2.3510637,0.0,0.0,0.45079723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0895534,0.0,0.0,0.0,0.0,0.0,0.0,1.2283888,0.0,1.8893151,0.0,0.0,2.1165643,0.0,0.0,0.0012065992,0.0,0.0,0.0,0.0,1.6588736,0.0,0.0,0.93583804,0.08343172,0.0,0.0,0.0,2.5519955,0.0,0.0,0.0,0.0,0.0,0.0,2.9312341,0.0,0.0,0.43883583,0.0,0.90874135,0.0,1.2727488,0.0,0.0,1.6204722,0.580128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7427578,0.0,1.8641579,0.0,0.0,0.0,0.93719405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0766509,0.0,0.0,0.0,0.0,0.0,0.0,3.1168761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3032625,1.0731748,0.0,0.0,0.0,0.0,1.2387731,0.0,0.0,2.8124619,1.5723232,1.3275931,0.0,0.0,3.4756896,0.0,0.0,0.0,0.0,0.0,2.4825351,0.0,0.0,0.0,0.0,0.0,1.2731568,1.1244221,0.0,0.0,1.1622016,0.0,0.0,0.0,0.0,4.466945,0.0,0.0,0.0,2.1994698,0.0,0.0,2.312743,0.0,2.0627975,0.0,0.0,2.4124365,0.0,0.0,3.8827324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090969,1.9847174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6362919,0.0,0.0,0.0,0.0,3.3624144,0.0,0.0
2.151214,0.0,0.0,0.0,1.7697178,0.0,0.0,0.0,0.0,0.0,0.0,0.008876591,0.0,0.0,0.0,0.0,0.0,0.77352285,0.0,0.0,0.0,0.0,0.0,0.0,1.0520532,0.0,1.7841765,0.0,0.0,2.1562405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1754973,0.0,0.0,1.2219256,0.10212198,0.0,0.0,0.0,2.2064006,0.0,0.0,0.0,0.0,0.0,0.0,3.1094644,0.0,0.0,0.26814863,0.0,1.2315001,0.0,0.69462687,0.0,0.0,1.1969553,0.9247231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1029638,0.06592758,1.8419236,0.0,0.0,0.0,0.30348647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6925152,0.0,0.0,0.0,0.0,0.0,0.0,2.8024454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443314,0.9933156,0.0,0.0,0.0,0.0,0.98872745,0.0,0.0,2.5415664,0.8678169,1.2589056,0.0,0.0,3.2437778,0.0,0.0,0.0,0.0,0.0,2.7644067,0.0,0.0,0.0,0.0,0.0,0.76688766,1.3958092,0.0,0.0,0.45005077,0.0,0.0,0.0,0.0,3.5863006,0.0,0.0,0.0,1.8004938,0.0,0.0,2.3264935,0.0,1.9934946,0.0,0.0,2.659359,0.0,0.0,3.2376566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024531059,1.6928837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0485042,0.0,0.0,0.0,0.0,3.2353761,0.0,0.0
2.484537,0.0,0.0,0.0,2.211981,0.0,0.0,0.26676616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.069669,0.0,0.0,0.0,0.0,0.0,0.0,1.2199315,0.0,1.8788105,0.0,0.0,2.0207112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6141161,0.0,0.0,0.8871715,0.118956245,0.0,0.0,0.0,2.2438323,0.0,0.0,0.0,0.0,0.0,0.0,2.905083,0.0,0.0,0.41767552,0.0,0.8530062,0.0,1.0981369,0.0,0.0,1.5718191,0.6086147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5261176,0.0,1.8928045,0.0,0.0,0.0,0.7099027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0007641,0.0,0.0,0.0,0.0,0.0,0.0,2.9926584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3325875,1.1644437,0.0,0.0,0.0,0.0,1.0924834,0.0,0.0,2.4740605,1.4955763,1.3158045,0.0,0.0,3.2356653,0.0,0.0,0.0,0.0,0.0,2.41545,0.0,0.0,0.0,0.0,0.0,1.2527131,1.1404644,0.0,0.0,1.0022242,0.0,0.0,0.0,0.0,4.119209,0.0,0.0,0.0,1.928887,0.0,0.0,2.185426,0.0,1.8737216,0.0,0.0,2.293107,0.0,0.0,3.732243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20804937,2.0062487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7892135,0.0,0.0,0.0,0.0,3.2184777,0.0,0.0
2.6051922,0.0,0.0,0.0,2.3250587,0.0,0.0,0.4742636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.074942,0.0,0.0,0.0,0.0,0.0,0.0,1.2105207,0.0,1.8630329,0.0,0.0,2.0977652,0.0,0.0,0.003547974,0.0,0.0,0.0,0.0,1.6506714,0.0,0.0,0.9385824,0.07449241,0.0,0.0,0.0,2.5569308,0.0,0.0,0.0,0.0,0.0,0.0,2.902847,0.0,0.0,0.42535725,0.0,0.9021509,0.0,1.2580916,0.0,0.0,1.6000085,0.58059734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7371565,0.0,1.8345299,0.0,0.0,0.0,0.9524756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0665088,0.0,0.0,0.0,0.0,0.0,0.0,3.0970652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2876054,1.0343248,0.0,0.0,0.0,0.0,1.2313628,0.0,0.0,2.813033,1.5594125,1.3097302,0.0,0.0,3.4618523,0.0,0.0,0.0,0.0,0.0,2.4634151,0.0,0.0,0.0,0.0,0.0,1.2668985,1.1296686,0.0,0.0,1.1523786,0.0,0.0,0.0,0.0,4.450398,0.0,0.0,0.0,2.2022102,0.0,0.0,2.2951021,0.0,2.0617568,0.0,0.0,2.3968468,0.0,0.0,3.850845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20668589,1.9695612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6152549,0.0,0.0,0.0,0.0,3.337687,0.0,0.0
2.791811,0.0,0.0,0.0,2.5471072,0.0,0.0,0.52984333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1661066,0.0,0.0,0.0,0.0,0.0,0.0,1.2984698,0.0,2.0002737,0.0,0.0,2.250876,0.0,0.0,0.0035432205,0.0,0.0,0.0,0.0,1.6648668,0.0,0.0,0.9343527,0.071609505,0.0,0.0,0.0,2.7893863,0.0,0.0,0.0,0.0,0.0,0.0,3.0407252,0.0,0.0,0.47882816,0.0,0.9610024,0.0,1.4688137,0.0,0.0,1.7464557,0.50418055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9453727,0.0,1.9818406,0.0,0.0,0.0,1.1064858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.179579,0.0,0.0,0.0,0.0,0.0,0.0,3.2999756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2894613,1.1228561,0.0,0.0,0.0,0.0,1.3442887,0.0,0.0,3.0574439,1.7431108,1.4030826,0.0,0.0,3.6979656,0.0,0.0,0.0,0.0,0.0,2.5570238,0.0,0.0,0.0,0.0,0.0,1.3590384,1.0819391,0.0,0.0,1.3228295,0.0,0.0,0.0,0.0,4.83724,0.0,0.0,0.0,2.383364,0.0,0.0,2.4800284,0.0,2.2364397,0.0,0.0,2.524489,0.0,0.0,4.1606784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114988,2.0216465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5742128,0.0,0.0,0.0,0.0,3.559644,0.0,0.0
2.4669921,0.0,0.0,0.0,2.2116055,0.0,0.0,0.19510399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0717964,0.0,0.0,0.0,0.0,0.0,0.0,1.237265,0.0,1.8997034,0.0,0.0,2.0355406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6464183,0.0,0.0,0.89902496,0.13703454,0.0,0.0,0.0,2.1968591,0.0,0.0,0.0,0.0,0.0,0.0,2.950803,0.0,0.0,0.4204805,0.0,0.87373924,0.0,1.0691428,0.0,0.0,1.575642,0.6295563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4851384,0.0,1.9305598,0.0,0.0,0.0,0.6379417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865311,0.0,0.0,0.0,0.0,0.0,0.0,2.995272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3642209,1.2236228,0.0,0.0,0.0,0.0,1.0737942,0.0,0.0,2.4276974,1.4705528,1.3378133,0.0,0.0,3.2184227,0.0,0.0,0.0,0.0,0.0,2.4503865,0.0,0.0,0.0,0.0,0.0,1.2276365,1.1481621,0.0,0.0,0.967307,0.0,0.0,0.0,0.0,4.0703583,0.0,0.0,0.0,1.8781255,0.0,0.0,2.194805,0.0,1.8570915,0.0,0.0,2.3190691,0.0,0.0,3.7293644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20797269,2.0176392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8548435,0.0,0.0,0.0,0.0,3.2416875,0.0,0.0
2.4611084,0.0,0.0,0.0,2.159643,0.0,0.0,0.4917353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9530542,0.0,0.0,0.0,0.0,0.0,0.0,1.138989,0.0,1.6938623,0.0,0.0,1.9747559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7031882,0.0,0.0,1.0227824,0.04405704,0.0,0.0,0.0,2.4925904,0.0,0.0,0.0,0.0,0.0,0.0,2.8012092,0.0,0.0,0.34236616,0.0,0.8552046,0.0,1.0682347,0.0,0.0,1.4326743,0.6969365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6051275,0.0,1.6389117,0.0,0.0,0.0,0.90129596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9356709,0.0,0.0,0.0,0.0,0.0,0.0,2.9282403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3152359,0.8729004,0.0,0.0,0.0,0.0,1.1720042,0.0,0.0,2.7509062,1.3401455,1.1832814,0.0,0.0,3.3140109,0.0,0.0,0.0,0.0,0.0,2.4498174,0.0,0.0,0.0,0.0,0.0,1.1253847,1.2190443,0.0,0.0,1.0144616,0.0,0.0,0.0,0.0,4.2071624,0.0,0.0,0.0,2.1323984,0.0,0.0,2.1653092,0.0,1.9688866,0.0,0.0,2.373854,0.0,0.0,3.5499465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19416955,1.9074142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6128851,0.0,0.0,0.0,0.0,3.1959348,0.0,0.0
2.5008504,0.0,0.0,0.0,2.1967442,0.0,0.0,0.28949636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0161,0.0,0.0,0.0,0.0,0.0,0.0,1.1817193,0.0,1.8712131,0.0,0.0,2.1397984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.809579,0.0,0.0,1.0058591,0.09721857,0.0,0.0,0.0,2.4488707,0.0,0.0,0.0,0.0,0.0,0.0,2.994796,0.0,0.0,0.3969296,0.0,1.010152,0.0,1.125653,0.0,0.0,1.5129207,0.67108005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5750539,0.0,1.8789636,0.0,0.0,0.0,0.7562607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97371906,0.0,0.0,0.0,0.0,0.0,0.0,3.0381956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3109831,1.073619,0.0,0.0,0.0,0.0,1.1650518,0.0,0.0,2.7317386,1.3835406,1.3185395,0.0,0.0,3.42195,0.0,0.0,0.0,0.0,0.0,2.5547292,0.0,0.0,0.0,0.0,0.0,1.1275228,1.1888639,0.0,0.0,0.97065383,0.0,0.0,0.0,0.0,4.2181106,0.0,0.0,0.0,2.0862784,0.0,0.0,2.3201885,0.0,2.0478945,0.0,0.0,2.4789553,0.0,0.0,3.7194118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16374254,1.8982625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75972015,0.0,0.0,0.0,0.0,3.337169,0.0,0.0
2.5125074,0.0,0.0,0.0,2.284396,0.0,0.0,0.20924273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1044651,0.0,0.0,0.0,0.0,0.0,0.0,1.2703631,0.0,1.9237888,0.0,0.0,2.0479736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6237859,0.0,0.0,0.88736236,0.14680123,0.0,0.0,0.0,2.219155,0.0,0.0,0.0,0.0,0.0,0.0,2.9660766,0.0,0.0,0.44897097,0.0,0.8563207,0.0,1.118974,0.0,0.0,1.6234788,0.6152142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5361811,0.0,1.953183,0.0,0.0,0.0,0.66522723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0196229,0.0,0.0,0.0,0.0,0.0,0.0,3.040343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3894486,1.2725552,0.0,0.0,0.0,0.0,1.1033579,0.0,0.0,2.4457245,1.5262299,1.3564199,0.0,0.0,3.2481456,0.0,0.0,0.0,0.0,0.0,2.4573386,0.0,0.0,0.0,0.0,0.0,1.2639024,1.1290457,0.0,0.0,1.0289794,0.0,0.0,0.0,0.0,4.151872,0.0,0.0,0.0,1.9034653,0.0,0.0,2.2095919,0.0,1.8631474,0.0,0.0,2.325647,0.0,0.0,3.798766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2304605,2.0615208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8559188,0.0,0.0,0.0,0.0,3.2782824,0.0,0.0
2.479293,0.0,0.0,0.0,2.2214575,0.0,0.0,0.2680382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0684053,0.0,0.0,0.0,0.0,0.0,0.0,1.2219442,0.0,1.8639935,0.0,0.0,2.0033429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6151037,0.0,0.0,0.8940506,0.12399317,0.0,0.0,0.0,2.2317686,0.0,0.0,0.0,0.0,0.0,0.0,2.8949838,0.0,0.0,0.42288458,0.0,0.84066623,0.0,1.0900202,0.0,0.0,1.5681719,0.6221594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5247971,0.0,1.8732047,0.0,0.0,0.0,0.6995412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99671113,0.0,0.0,0.0,0.0,0.0,0.0,2.9856746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3544883,1.1745977,0.0,0.0,0.0,0.0,1.0988587,0.0,0.0,2.4620378,1.4814456,1.306156,0.0,0.0,3.2207258,0.0,0.0,0.0,0.0,0.0,2.4170544,0.0,0.0,0.0,0.0,0.0,1.2456691,1.1407218,0.0,0.0,1.007868,0.0,0.0,0.0,0.0,4.110223,0.0,0.0,0.0,1.9233425,0.0,0.0,2.169103,0.0,1.8570739,0.0,0.0,2.292646,0.0,0.0,3.7128856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22012222,2.0188608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7991589,0.0,0.0,0.0,0.0,3.2130098,0.0,0.0
